MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Sale Type,Sale Condition,SalePrice,SalePrice_log,HasPool,HasScreenPorch,Has3SsnPorch,HasEncloseddPorch,HasOpendPorch,HasOpenPorch,HasWoodDeck,HasGarage,HasMasonry,HasBsmt,Total Baths AbvGr,Total Baths Bsmt,Gr Liv Area 2,Gr Liv Area 3
20,RL,4.454347296253507,9.444146871458646,IR1,HLS,Timber,PosA,1Fam,1Story,10,5,2006,2007,Hip,MetalSd,MetalSd,BrkFace,5.493061443340548,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,7.509335266016592,GasA,Ex,Y,SBrkr,7.509335266016592,3,1,Ex,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,6.838405200847344,TA,TA,Y,5.081404364984463,New,Partial,392000,12.8790171187726,0,1,0,0,1,1,1,1,1,0,2.0,0.0,56.39011613744048,423.4522877656531
160,RM,3.091042453358316,7.544861068658458,Reg,Lvl,BrDale,Norm,Twnhs,2Story,6,6,1972,1972,Gable,HdBoard,HdBoard,BrkFace,6.0473721790462776,TA,TA,CBlock,TA,TA,No,LwQ,6.182084906716632,Unf,6.182084906716632,GasA,Gd,Y,SBrkr,6.895682697747868,2,1,TA,5,Typ,0,NoFireplace,Detchd,1975.0,Unf,1.0,5.8664680569332965,TA,TA,Y,6.021023349349527,WD ,Normal,100500,11.517913006481267,0,0,0,0,0,0,1,1,1,1,1.5,0.0,47.55043986801932,327.8927454682012
70,RL,4.110873864173311,9.342683558963897,IR1,Lvl,BrkSide,RRAn,1Fam,2Story,7,8,1910,1993,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,6.591673732008658,GasA,TA,N,SBrkr,7.61085279039525,3,1,Gd,8,Typ,0,NoFireplace,Detchd,1997.0,Unf,2.0,6.278521424165844,TA,TA,Y,6.234410725718371,WD ,Normal,167500,12.028738630247258,0,0,0,0,1,1,1,1,0,0,1.0,0.0,57.92508019706717,440.8592582517173
20,FV,4.394449154672439,8.987321812850125,Reg,Lvl,Somerst,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.726233402358747,Unf,7.30854279753919,GasA,Ex,Y,SBrkr,7.30854279753919,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,6.391917113392602,TA,TA,Y,5.627621113690637,WD ,Normal,230000,12.345834587905332,0,0,0,0,1,1,1,1,0,1,2.0,1.0,53.414797823461974,390.38433591467503
60,FV,4.61512051684126,9.485165142425409,Reg,Lvl,Somerst,Feedr,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.515889085215125,Unf,7.619233416226805,GasA,Ex,Y,SBrkr,7.878912912297132,3,1,Ex,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,6.675823221634848,TA,TA,Y,0.0,New,Partial,405749,12.91349002080202,0,0,0,0,1,1,0,1,0,1,3.5,1.0,62.07726867956247,489.10139375954304
160,RH,4.262679877041316,8.19229373114764,IR1,Lvl,other,Norm,Twnhs,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,5.82600010738045,Unf,6.447305862541213,GasA,Ex,Y,SBrkr,7.186144304522325,3,1,TA,5,Typ,0,NoFireplace,Detchd,1993.0,Unf,2.0,6.184148890937483,TA,TA,Y,0.0,WD ,Normal,137000,11.827736204810265,0,0,0,0,1,1,0,1,0,1,2.5,0.0,51.64066996541865,371.09730635371034
20,RM,4.110873864173311,8.699681400989514,Reg,Bnk,OldTown,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,6.842683282238422,GasA,TA,N,SBrkr,6.842683282238422,2,1,TA,4,Min2,0,NoFireplace,Detchd,1974.0,Unf,2.0,6.3578422665081,TA,TA,Y,0.0,WD ,Normal,93000,11.440354772135391,0,0,0,1,1,1,0,1,0,0,1.0,0.0,46.82231450102518,320.39026867187465
60,RL,4.007333185232471,9.188503677367008,IR1,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.71174039505618,GasA,Gd,Y,SBrkr,7.482681828154651,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,6.095824562432225,TA,TA,Y,5.659482215759621,WD ,Normal,202000,12.21602297638334,0,0,0,0,1,1,1,1,0,0,2.5,0.0,55.99052734139583,418.9593014862587
70,RM,4.110873864173311,9.169622538697624,Reg,Lvl,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,2.833213344056216,Unf,6.591673732008658,GasA,Ex,Y,SBrkr,7.403670290012373,3,1,Ex,6,Typ,1,Gd,Detchd,1925.0,Unf,2.0,6.304448802421981,Fa,TA,Y,0.0,WD ,Normal,178000,12.089538829274222,0,0,0,1,0,0,0,1,0,1,1.5,0.5,54.8143337632119,405.8272543495141
60,RL,3.8712010109078903,9.289243969571649,IR2,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,5.83773044716594,Unf,6.8966943316227125,GasA,Ex,Y,SBrkr,7.535830462798367,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,6.393590753950631,TA,TA,Y,5.313205979041787,WD ,Normal,235500,12.36946619243861,0,0,0,0,1,1,1,1,0,1,2.5,0.0,56.78874076403986,427.95032259361096
20,RL,4.356708826689592,9.140025198061156,IR1,Lvl,NAmes,Norm,1Fam,1Story,4,5,1959,1959,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.345636360828596,Unf,6.85751406254539,GasA,Fa,Y,SBrkr,7.111512116496157,3,1,TA,6,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,5.8664680569332965,WD ,Normal,128950,11.76718001130949,0,0,0,0,0,0,1,0,0,1,1.5,1.0,50.57360458307165,359.65480176739965
20,RL,4.454347296253507,9.275003885301905,Reg,Lvl,NAmes,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,5.713732805509369,TA,TA,CBlock,TA,TA,No,BLQ,6.732210706467206,Unf,7.370230641807081,GasA,TA,Y,SBrkr,7.370230641807081,3,1,TA,7,Typ,1,Gd,Attchd,1971.0,Unf,2.0,6.26530121273771,TA,TA,Y,0.0,WD ,Normal,167300,12.027543886974914,0,0,0,0,1,1,0,1,1,1,2.0,0.0,54.320299713432014,400.353137420081
20,RL,4.5217885770490405,9.374073563958785,Reg,Lvl,CollgCr,PosN,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,5.998936561946683,Ex,TA,PConc,Ex,TA,Av,GLQ,7.050989447068045,Unf,7.468513271496337,GasA,Ex,Y,SBrkr,7.477038472319696,3,1,Ex,8,Typ,2,Gd,Attchd,2008.0,Fin,3.0,6.774223886357614,TA,TA,Y,5.37989735354046,New,Partial,395039,12.886739773186576,0,0,0,0,1,1,1,1,1,1,2.5,1.0,55.90610431654885,418.01209281235396
50,RH,4.02535169073515,8.412054873292933,IR2,Bnk,SWISU,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.209486152841421,Unf,6.677083461247136,GasA,Ex,Y,SBrkr,7.327123292259293,3,1,TA,6,Typ,0,NoFireplace,Detchd,1968.0,Unf,1.0,5.641907070938114,TA,TA,Y,0.0,WD ,Abnorml,159434,11.979385322467598,0,0,0,1,0,0,0,1,0,1,1.0,0.0,53.686735739968654,393.36933192569376
120,FV,3.58351893845611,8.360539381370861,IR1,Lvl,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,NoMasVnr,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.009408932708637,Unf,7.124478262493424,GasA,Ex,Y,SBrkr,7.124478262493424,1,1,Gd,4,Typ,0,NoFireplace,Attchd,2007.0,Fin,2.0,6.345636360828596,TA,TA,Y,0.0,New,Partial,199900,12.205572520488492,0,0,0,0,1,1,0,1,0,1,1.5,1.0,50.75819051274132,361.6256249515255
60,RL,4.3694478524670215,9.39366142910322,IR1,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,6.274762021241939,Gd,TA,PConc,Gd,TA,Av,GLQ,6.863803391452954,Unf,6.99117688712121,GasA,Ex,Y,SBrkr,7.562681246721884,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2.0,6.385194398997726,TA,TA,Y,5.342334251964811,WD ,Normal,280000,12.542544882151386,0,1,0,0,1,1,1,1,1,1,2.5,1.0,57.194147639518874,432.5411077756321
20,RL,4.394449154672439,8.987321812850125,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,6,1959,1959,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,6.1675164908883415,Rec,7.136483208590247,GasA,Gd,Y,FuseA,7.136483208590247,3,1,Gd,6,Typ,0,NoFireplace,Attchd,1959.0,RFn,1.0,5.7430031878094825,TA,TA,Y,0.0,WD ,Normal,159000,11.976659481202368,0,0,0,0,1,1,0,1,0,1,1.5,1.0,50.92939258649055,363.45675501719046
20,RL,4.532599493153256,9.387062950369655,Reg,Lvl,Somerst,Feedr,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,5.231108616854587,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.365812837209471,GasA,Ex,Y,SBrkr,7.365812837209471,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2008.0,RFn,3.0,6.7226297948554485,TA,TA,Y,0.0,ConLD,Partial,235128,12.367885325692589,0,0,0,0,1,1,0,1,1,0,2.0,0.0,54.255198752799835,399.63363945872425
160,FV,4.310799125385514,8.00603417874901,Reg,Lvl,Somerst,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,6.2422232654551655,Gd,TA,PConc,Gd,TA,No,GLQ,5.869296913133774,Unf,6.6293632534374485,GasA,Ex,Y,SBrkr,7.329749689041512,2,1,Gd,4,Typ,0,NoFireplace,Detchd,2000.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,166000,12.01974306733868,0,0,0,0,1,1,0,1,1,1,2.5,0.0,53.725230504004145,393.79249158040795
30,RL,4.110873864173311,8.594339400592892,Reg,Lvl,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,6.97914527506881,GasA,Ex,Y,SBrkr,6.97914527506881,2,1,TA,4,Typ,0,NoFireplace,Detchd,1968.0,Unf,1.0,5.7899601708972535,TA,TA,Y,0.0,WD ,Abnorml,108480,11.594321103174222,0,0,0,1,0,0,0,1,0,0,1.0,0.0,48.7084687705153,339.94347967557854
70,RL,3.9889840465642745,9.298259670014064,Reg,Lvl,Crawfor,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,7.152268856032539,GasA,Ex,Y,SBrkr,7.640603826393634,3,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1.0,5.645446897643238,TA,TA,Y,0.0,WD ,Normal,234000,12.36307639433984,0,1,0,0,0,0,0,1,0,0,1.5,0.0,58.378826831901044,446.04948767219446
90,RL,4.110873864173311,9.105090961257083,Reg,Lvl,NAmes,Norm,Duplex,2Story,5,5,1974,1974,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,6.799055862058796,GasA,TA,Y,SBrkr,7.491645473605133,4,2,TA,8,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,3.49650756146648,WD ,Normal,136000,11.820410164718188,0,0,0,0,1,1,1,0,0,0,3.0,0.0,56.12475190218828,420.46674354523986
20,RL,4.262679877041316,9.259225769705994,Reg,Lvl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.07073772800249,Unf,6.762729506931879,GasA,TA,Y,SBrkr,6.762729506931879,3,1,TA,5,Typ,1,Po,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,0.0,ConLI,Normal,115000,11.652687407345388,0,0,0,0,0,0,0,0,0,1,1.0,0.0,45.734510383927095,309.2901228584662
20,RL,4.297285406218791,9.298442820197728,IR1,Lvl,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Hip,MetalSd,MetalSd,BrkFace,5.3612921657094255,TA,TA,CBlock,TA,TA,No,BLQ,6.598509028614515,Unf,7.134093721192866,GasA,TA,Y,SBrkr,7.134093721192866,2,1,TA,5,Typ,1,Fa,Attchd,1960.0,RFn,1.0,5.8664680569332965,TA,TA,Y,0.0,WD ,Normal,157000,11.964001084330445,0,0,0,1,1,1,0,1,1,1,1.5,1.0,50.89529322276348,363.09179181878676
20,RL,4.382026634673881,9.234154550075438,Reg,Lvl,NWAmes,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,5.062595033026967,TA,Gd,CBlock,Gd,TA,No,BLQ,6.439350371100098,LwQ,7.430707082545968,GasA,TA,Y,SBrkr,7.430707082545968,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,6.418364935936212,TA,TA,Y,5.953243334287785,WD ,Normal,207500,12.24288661865289,0,0,0,0,1,1,1,1,1,1,2.0,1.0,55.215407746598814,410.28952140831535
80,RL,4.189654742026425,8.955577146281511,Reg,Lvl,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.869296913133774,Unf,6.013715156042802,GasA,Ex,Y,SBrkr,7.258412150595307,3,1,Gd,7,Typ,1,TA,BuiltIn,2002.0,Fin,2.0,6.269096283706261,TA,TA,Y,4.795790545596741,WD ,Normal,184100,12.123234367221167,0,0,0,0,0,0,1,1,0,1,2.5,1.0,52.68454694790959,382.40615571531583
85,RL,4.394449154672439,9.203114326884442,IR1,Lvl,NWAmes,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,VinylSd,Wd Shng,Stone,5.53338948872752,Gd,TA,CBlock,Ex,TA,Gd,GLQ,6.913737350659685,Unf,6.954638864880987,GasA,TA,Y,SBrkr,6.988413181999592,2,1,TA,5,Typ,1,Fa,Attchd,1976.0,RFn,2.0,6.391917113392602,TA,TA,Y,6.09807428216624,WD ,Normal,172000,12.05524975579559,0,0,0,1,0,0,1,1,1,1,1.0,1.0,48.83791880234566,341.29955553973815
50,RM,4.110873864173311,9.050288983827956,Reg,Lvl,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1916,Gable,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,5.1298987149230735,LwQ,6.572282542694008,GasW,TA,N,SBrkr,7.834788107388194,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1.0,5.37989735354046,TA,TA,Y,4.48863636973214,CWD,Family,136000,11.820410164718188,0,0,0,0,1,1,1,1,0,1,2.0,0.0,61.38390468767148,480.9298864320189
60,RL,4.262679877041316,9.07680897935166,Reg,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,NoMasVnr,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.734591659972948,GasA,Ex,Y,SBrkr,7.453561871643373,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2002.0,RFn,2.0,6.311734809152915,TA,TA,Y,0.0,WD ,Normal,198500,12.198544379109382,0,0,0,0,1,1,0,1,0,0,2.5,0.0,55.55558457441586,414.08698694072484
30,RL,4.77912349311153,9.966462351697515,Reg,Lvl,NAmes,Norm,1Fam,1Story,7,5,1941,1963,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.835184586147301,GasA,Ex,Y,SBrkr,7.620705086838262,3,1,TA,7,Min1,3,Gd,2Types,1941.0,Unf,3.0,6.674561391814426,TA,TA,Y,0.0,COD,Abnorml,167000,12.025749091398891,0,0,0,1,0,0,0,1,0,0,1.5,1.0,58.07514602056256,442.573560697776
60,RL,4.465908118654584,9.379238908437996,Reg,Lvl,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,4.605170185988092,TA,TA,PConc,Gd,TA,No,GLQ,6.990256500493881,Unf,7.297091005160418,GasA,Ex,Y,SBrkr,7.753623546559746,4,1,Gd,10,Typ,1,Ex,Attchd,1990.0,Unf,2.0,6.244166900663736,TA,TA,Y,5.262690188904886,WD ,Normal,262280,12.477167914377556,0,0,0,0,1,1,1,1,1,1,2.5,1.0,60.11867810176574,466.1375981178966
60,RL,4.584967478670572,9.21333588095598,IR1,Lvl,ClearCr,Norm,1Fam,2Story,6,5,1988,1989,Gable,Plywood,Plywood,BrkFace,5.594711379601839,Gd,TA,PConc,Gd,TA,No,GLQ,6.723832440821209,Unf,7.049254841255837,GasA,TA,Y,SBrkr,7.630946580890459,4,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2.0,6.257667587882639,TA,TA,Y,0.0,WD ,Normal,211000,12.259613412458204,0,1,0,0,1,1,0,1,1,1,2.5,0.5,58.23134572040379,444.36028852576555
20,RL,4.465908118654584,9.324650718153594,IR1,Lvl,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,5.484796933490655,Gd,TA,PConc,Gd,TA,Av,GLQ,3.044522437723423,Unf,7.387090235656757,GasA,Ex,Y,SBrkr,7.387090235656757,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2005.0,RFn,3.0,6.763884908562435,TA,TA,Y,4.976733742420574,New,Partial,221500,12.308177868467329,0,0,0,0,1,1,1,1,1,1,2.0,0.0,54.5691021497354,403.10688165886654
20,RL,4.248495242049359,8.934718614016768,Reg,Lvl,NAmes,PosN,1Fam,1Story,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,7.0192966537150445,GasA,Ex,Y,SBrkr,7.0192966537150445,3,1,TA,6,Typ,0,NoFireplace,Attchd,1963.0,Unf,1.0,5.579729825986222,TA,TA,Y,0.0,COD,Normal,136870,11.826786849205313,0,0,0,0,0,0,0,1,0,0,1.0,0.0,49.27052551285522,345.84443485916637
20,RL,4.406719247264253,9.648530784697051,IR1,Lvl,Timber,Norm,1Fam,1Story,8,6,1976,1976,Hip,other,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,7.061334366910438,LwQ,7.356279876550748,GasA,TA,Y,SBrkr,7.972121128921655,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2.0,6.501289670540389,TA,TA,Y,0.0,COD,Abnorml,287000,12.567237494741756,0,0,0,1,1,1,0,1,0,1,2.0,1.0,63.554715294199084,506.6658886394848
90,RL,4.343805421853684,9.157256000883727,Reg,Lvl,NAmes,Norm,Duplex,1Story,5,4,1958,1958,Hip,Wd Sdng,Wd Sdng,BrkFace,6.489204931325317,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,7.532088143541722,GasA,Ex,Y,SBrkr,7.532088143541722,4,2,TA,8,Typ,0,NoFireplace,Detchd,1958.0,Unf,2.0,6.206575926724928,TA,Fa,Y,0.0,WD ,Normal,135000,11.813030057420567,0,0,0,0,0,0,0,1,1,0,2.0,0.0,56.73235180208179,427.31307436369815
70,RM,4.110873864173311,8.537191877922927,Reg,Lvl,OldTown,Norm,1Fam,2Story,8,7,1925,1996,Hip,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,6.3784261836515865,GasA,Fa,Y,SBrkr,7.418780882750794,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,5.43372200355424,TA,TA,Y,5.262690188904886,WD ,Normal,161000,11.9891596439666,0,0,0,0,1,1,1,1,0,0,1.0,0.0,55.038309786268655,408.3171604612858
120,RL,3.713572066704308,8.253488028345904,IR1,Lvl,Greens,Norm,TwnhsE,1Story,8,6,1978,1998,Gable,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,6.782192056006791,LwQ,6.964135612418245,GasA,TA,Y,SBrkr,7.16703787691222,1,1,Gd,4,Typ,2,TA,Attchd,1978.0,Fin,2.0,6.349138991379798,TA,TA,Y,4.897839799950911,WD ,Normal,213750,12.272562386799006,0,0,0,0,1,1,1,1,0,1,1.0,1.0,51.36643192909442,368.1451632376529
20,RL,4.3694478524670215,9.224341891611996,Reg,Lvl,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,4.605170185988092,TA,TA,CBlock,TA,TA,No,ALQ,6.498282149476434,LwQ,6.947937068614969,GasA,Fa,Y,SBrkr,7.177782416195197,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2.0,6.184148890937483,TA,TA,Y,5.583496308781699,WD ,Normal,181000,12.106252310247962,1,0,0,0,0,0,1,1,1,1,1.5,1.0,51.52056041424096,369.8033726138611
30,RM,3.713572066704308,8.476579508530941,Reg,Lvl,IDOTRR,Norm,1Fam,1Story,4,7,1916,1990,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,5.288267030694535,Unf,7.087573705557973,GasA,Ex,Y,FuseA,7.087573705557973,2,1,TA,5,Typ,0,NoFireplace,Detchd,1957.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,109900,11.607326140391711,0,0,0,0,0,0,0,1,0,1,1.0,1.0,50.23370103171678,356.03505856525624
20,RL,4.418840607796598,9.15788851197376,Reg,Lvl,Sawyer,Feedr,1Fam,1Story,5,6,1947,1993,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.953684210870537,GasA,Gd,N,SBrkr,6.961296045910167,3,1,TA,6,Typ,0,NoFireplace,Detchd,1947.0,Unf,1.0,5.484796933490655,TA,TA,Y,0.0,WD ,Abnorml,124000,11.728036844587177,0,0,0,1,1,1,0,1,0,0,1.0,0.0,48.459642638804524,337.3419186877297
20,RL,4.394449154672439,9.659949949068531,IR1,Low,Veenker,Norm,1Fam,1Story,8,8,1980,1980,Gable,VinylSd,VinylSd,BrkFace,4.7535901911063645,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,7.458186157340487,Rec,7.608374474380783,GasA,Gd,Y,SBrkr,7.608374474380783,2,1,Gd,6,Maj1,2,Gd,Attchd,1980.0,RFn,3.0,6.762729506931879,TA,TA,Y,6.137727054086234,WD ,Normal,275000,12.524526376648708,0,0,1,0,0,0,1,1,1,1,2.0,1.0,57.88736214240906,440.42872851354156
50,RL,4.51085950651685,8.594339400592892,Reg,Lvl,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1920,Gable,other,other,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,5.755742213586912,Rec,6.734591659972948,GasA,Ex,Y,SBrkr,7.226209010100671,2,1,TA,6,Typ,0,NoFireplace,Detchd,1967.0,Fin,1.0,5.82600010738045,TA,TA,Y,0.0,WD ,Normal,105000,11.56171562913966,0,0,0,1,0,0,0,1,0,1,1.0,0.0,52.218096657660126,377.33888055789134
30,RM,4.110873864173311,8.881975184248867,Reg,Lvl,IDOTRR,Norm,1Fam,1Story,6,7,1925,1992,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.947937068614969,GasA,Gd,Y,SBrkr,6.947937068614969,2,1,TA,5,Typ,0,NoFireplace,Detchd,1993.0,Unf,2.0,5.771441123130016,TA,TA,Y,0.0,WD ,Normal,127500,11.755871643580615,0,0,0,0,1,1,0,1,0,0,1.0,0.0,48.27382950943397,335.40352949259545
20,RL,4.31748811353631,9.305741456739437,IR2,Lvl,Mitchel,Norm,1Fam,1Story,5,6,1976,2003,Gable,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,6.994849985833071,Unf,6.994849985833071,GasA,TA,Y,SBrkr,7.072421900537371,3,1,TA,6,Typ,0,NoFireplace,Attchd,1976.0,Unf,2.0,6.220590170099739,TA,TA,Y,0.0,WD ,Normal,135000,11.813030057420567,0,1,0,0,1,1,0,1,0,1,1.5,1.0,50.01915153920064,353.7565427921402
20,RL,4.262679877041316,10.39418189500513,IR1,Lvl,Crawfor,Norm,1Fam,1Story,6,3,1957,1975,Hip,Wd Sdng,other,NoMasVnr,0.0,Gd,TA,PConc,TA,TA,No,Rec,7.106606137727303,Unf,7.618742377670413,GasA,TA,Y,SBrkr,7.830425617820331,4,2,TA,9,Maj1,2,TA,Attchd,1975.0,RFn,2.0,6.184148890937483,TA,TA,Y,0.0,WD ,Alloca,200624,12.209187788430318,0,0,0,1,0,0,0,1,0,1,3.0,1.0,61.31556535621691,480.12697373645767
30,RL,4.219507705176107,8.545391845774915,Reg,Lvl,Edwards,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,5.41610040220442,Unf,6.856461984594587,GasA,TA,Y,SBrkr,7.164720378771857,3,1,Gd,6,Typ,0,NoFireplace,Detchd,1923.0,Unf,1.0,5.327876168789581,TA,TA,N,0.0,WD ,Normal,108000,11.589886506106357,0,0,0,1,0,0,0,1,0,1,1.5,0.0,51.33321810598875,367.7881538719181
20,RM,4.605170185988092,8.689632748355741,IR1,Lvl,BrkSide,Feedr,1Fam,1Story,4,7,1946,1946,Gable,MetalSd,other,None,0.0,TA,TA,PConc,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,GasA,TA,Y,FuseA,6.799055862058796,2,1,TA,4,Typ,0,NoFireplace,Detchd,1946.0,Unf,1.0,5.638354669333745,TA,TA,Y,0.0,ConLD,Abnorml,79000,11.27720313144916,0,0,0,0,0,0,0,1,0,0,1.0,0.0,46.22716061539608,314.3010473684422
